0.000000e+00 0.000000e+00 
1.000000e-13 0.000000e+00 
2.000000e-13 0.000000e+00 
4.000000e-13 0.000000e+00 
8.000000e-13 0.000000e+00 
1.600000e-12 0.000000e+00 
3.200000e-12 0.000000e+00 
6.400000e-12 0.000000e+00 
1.280000e-11 0.000000e+00 
2.280000e-11 0.000000e+00 
3.280000e-11 0.000000e+00 
4.280000e-11 0.000000e+00 
5.280000e-11 0.000000e+00 
6.280000e-11 0.000000e+00 
7.280000e-11 0.000000e+00 
8.280000e-11 0.000000e+00 
9.280000e-11 0.000000e+00 
1.028000e-10 0.000000e+00 
1.128000e-10 0.000000e+00 
1.228000e-10 0.000000e+00 
1.328000e-10 0.000000e+00 
1.428000e-10 0.000000e+00 
1.528000e-10 0.000000e+00 
1.628000e-10 0.000000e+00 
1.728000e-10 0.000000e+00 
1.828000e-10 0.000000e+00 
1.928000e-10 0.000000e+00 
2.028000e-10 0.000000e+00 
2.128000e-10 0.000000e+00 
2.228000e-10 0.000000e+00 
2.328000e-10 0.000000e+00 
2.428000e-10 0.000000e+00 
2.528000e-10 0.000000e+00 
2.628000e-10 0.000000e+00 
2.728000e-10 0.000000e+00 
2.828000e-10 0.000000e+00 
2.928000e-10 0.000000e+00 
3.028000e-10 0.000000e+00 
3.128000e-10 0.000000e+00 
3.228000e-10 0.000000e+00 
3.328000e-10 0.000000e+00 
3.428000e-10 0.000000e+00 
3.528000e-10 0.000000e+00 
3.628000e-10 0.000000e+00 
3.728000e-10 0.000000e+00 
3.828000e-10 0.000000e+00 
3.928000e-10 0.000000e+00 
4.028000e-10 0.000000e+00 
4.128000e-10 0.000000e+00 
4.228000e-10 0.000000e+00 
4.328000e-10 0.000000e+00 
4.428000e-10 0.000000e+00 
4.528000e-10 0.000000e+00 
4.628000e-10 0.000000e+00 
4.728000e-10 0.000000e+00 
4.828000e-10 0.000000e+00 
4.928000e-10 0.000000e+00 
5.028000e-10 0.000000e+00 
5.128000e-10 0.000000e+00 
5.228000e-10 0.000000e+00 
5.328000e-10 0.000000e+00 
5.428000e-10 0.000000e+00 
5.528000e-10 0.000000e+00 
5.628000e-10 0.000000e+00 
5.728000e-10 0.000000e+00 
5.828000e-10 0.000000e+00 
5.928000e-10 0.000000e+00 
6.028000e-10 0.000000e+00 
6.128000e-10 0.000000e+00 
6.228000e-10 0.000000e+00 
6.328000e-10 0.000000e+00 
6.428000e-10 0.000000e+00 
6.528000e-10 0.000000e+00 
6.628000e-10 0.000000e+00 
6.728000e-10 0.000000e+00 
6.828000e-10 0.000000e+00 
6.928000e-10 0.000000e+00 
7.028000e-10 0.000000e+00 
7.128000e-10 0.000000e+00 
7.228000e-10 0.000000e+00 
7.328000e-10 0.000000e+00 
7.428000e-10 0.000000e+00 
7.528000e-10 0.000000e+00 
7.628000e-10 0.000000e+00 
7.728000e-10 0.000000e+00 
7.828000e-10 0.000000e+00 
7.928000e-10 0.000000e+00 
8.028000e-10 0.000000e+00 
8.128000e-10 0.000000e+00 
8.228000e-10 0.000000e+00 
8.328000e-10 0.000000e+00 
8.428000e-10 0.000000e+00 
8.528000e-10 0.000000e+00 
8.628000e-10 0.000000e+00 
8.728000e-10 0.000000e+00 
8.828000e-10 0.000000e+00 
8.928000e-10 0.000000e+00 
9.028000e-10 0.000000e+00 
9.128000e-10 0.000000e+00 
9.228000e-10 0.000000e+00 
9.328000e-10 0.000000e+00 
9.428000e-10 0.000000e+00 
9.528000e-10 0.000000e+00 
9.628000e-10 0.000000e+00 
9.728000e-10 0.000000e+00 
9.828000e-10 0.000000e+00 
9.928000e-10 0.000000e+00 
1.000000e-09 0.000000e+00 
1.001000e-09 8.229426e-05 
1.003000e-09 4.110609e-04 
1.007000e-09 2.048762e-03 
1.015000e-09 9.196311e-03 
1.025000e-09 2.526554e-02 
1.035000e-09 4.908614e-02 
1.045000e-09 8.046673e-02 
1.055000e-09 1.192206e-01 
1.065000e-09 1.651658e-01 
1.075000e-09 2.181247e-01 
1.085000e-09 2.779241e-01 
1.095000e-09 3.443951e-01 
1.100000e-09 3.800858e-01 
1.101000e-09 3.873674e-01 
1.103000e-09 4.018943e-01 
1.107000e-09 4.307311e-01 
1.115000e-09 4.875483e-01 
1.125000e-09 5.569916e-01 
1.135000e-09 6.247202e-01 
1.145000e-09 6.907765e-01 
1.155000e-09 7.552017e-01 
1.165000e-09 8.180363e-01 
1.175000e-09 8.793193e-01 
1.185000e-09 9.390892e-01 
1.195000e-09 9.973833e-01 
1.205000e-09 1.054238e+00 
1.215000e-09 1.109689e+00 
1.225000e-09 1.163771e+00 
1.235000e-09 1.216517e+00 
1.245000e-09 1.267961e+00 
1.255000e-09 1.318135e+00 
1.265000e-09 1.367070e+00 
1.275000e-09 1.414797e+00 
1.285000e-09 1.461345e+00 
1.295000e-09 1.506744e+00 
1.305000e-09 1.551022e+00 
1.315000e-09 1.594206e+00 
1.325000e-09 1.636325e+00 
1.335000e-09 1.677403e+00 
1.345000e-09 1.717467e+00 
1.355000e-09 1.756542e+00 
1.365000e-09 1.794652e+00 
1.375000e-09 1.831821e+00 
1.385000e-09 1.868073e+00 
1.395000e-09 1.903429e+00 
1.405000e-09 1.937912e+00 
1.415000e-09 1.971544e+00 
1.425000e-09 2.004345e+00 
1.435000e-09 2.036337e+00 
1.445000e-09 2.067538e+00 
1.455000e-09 2.097969e+00 
1.465000e-09 2.127649e+00 
1.475000e-09 2.156596e+00 
1.485000e-09 2.184828e+00 
1.495000e-09 2.212363e+00 
1.505000e-09 2.239219e+00 
1.515000e-09 2.265411e+00 
1.525000e-09 2.290956e+00 
1.535000e-09 2.315871e+00 
1.545000e-09 2.340170e+00 
